"contact_id","truth"
"542255",0
"546995",0
"559583",0
"566169",0
"571633",0
"585979",0
"586017",0
"592323",0
"593203",0
"599311",0
"601991",0
"604973",0
"605199",0
"605931",0
"610245",0
"613641",0
"615341",0
"619505",0
"626231",0
"636779",0
"638287",0
"639619",0
"646801",0
"649927",0
"651967",0
"652309",0
"654209",0
"658535",0
"663473",0
"671931",0
"675443",1
"678631",0
"682127",0
"685305",0
"686287",0
"736133",0
"737541",0
"737695",0
"748409",0
"783619",0
"786781",0
"787281",0
"788723",0
"788991",0
"792225",0
"792391",0
"792473",0
"793681",0
"793933",0
"795113",0
"795173",0
"796813",0
"798139",0
"799103",0
"803391",0
"807487",0
"811561",0
"817171",0
"833151",0
"841343",0
"848243",0
"854073",0
"854345",0
"855227",0
"861281",0
"916523",0
"918761",0
"919509",0
"937453",0
"939943",0
"960467",0
"1004391",0
"1006671",0
"1007097",0
"1018003",0
"1049787",0
"1067619",0
"1072003",0
"1084631",0
"1111989",0
"1139887",0
"1142975",0
"1145681",0
"1150859",0
"1150989",0
"1157595",0
"1174909",0
"1195077",0
"1198239",0
"1228137",0
"1228349",0
"1236203",0
"1247703",0
"1263159",0
"1263941",0
"1275137",0
"1280189",0
"1280449",0
"1281375",0
"1296101",0
"1301417",0
"1302515",0
"1310973",0
"1319281",0
"1334297",0
"1344079",0
"1351047",0
"1370223",0
"1371379",0
"1372223",0
"1380533",0
"1406451",0
"1424937",0
"1439191",0
"1439347",0
"1445001",0
"1448009",0
"1448367",0
"1485955",0
"1486279",0
"1500001",0
"1500893",0
"1507915",0
"1512031",0
"1512137",0
"1517079",0
"1525117",0
"1570255",0
"1578609",0
"1586471",0
"1586785",0
"1587255",0
"1587649",0
"1600735",0
"1626345",0
"1629973",0
"1632067",0
"1649149",0
"1658025",0
"1684173",0
"1687537",0
"1688327",0
"1699259",0
"1705101",0
"1735323",0
"1798039",0
"1815429",1
"1826611",0
"1865723",0
"1880157",0
"1880433",0
"1896215",0
"1923605",0
"1929387",0
"1936223",0
"1947317",0
"1980593",0
"1981705",0
"1983479",0
"2004053",0
"2012797",0
"2023039",0
"2028345",0
"2034139",0
"2040645",0
"2050389",0
"2056765",0
"2080371",0
"2126801",0
"2129741",0
"2132239",0
"2133173",0
"2133819",0
"2134635",0
"2134925",0
"2134947",0
"2134983",0
"2155171",0
"2158383",0
"2191723",0
"2208581",0
"2224513",0
"2224617",0
"2224687",0
"2224811",0
"2235187",0
"2240691",0
"2245615",0
"2247029",0
"2250241",0
"2254303",0
"2255315",0
"2262201",0
"2274593",0
"2277461",0
"2293047",0
"2295427",0
"2305249",0
"2307387",0
"2309047",0
"2311879",0
"2319651",0
"2321113",0
"2324479",0
"2325211",0
"2326561",0
"2335549",0
"2337649",0
"2338167",0
"2338541",0
"2338963",0
"2340591",0
"2348359",0
"2348613",0
"2348753",0
"2348775",0
"2349137",0
"2349151",0
"2349275",0
"2349387",0
"2349913",0
"2350329",0
"2356697",0
"2359093",0
"2359371",0
"2376061",0
"2393625",0
"2398163",0
"2399403",0
"2402537",0
"2403155",0
"2404745",0
"2405605",0
"2408795",0
"2409085",0
"2418535",0
"2419885",NA
"2434383",0
"2442131",0
"2444961",0
"2446641",0
"2448559",0
"2451241",0
"2459805",0
"2470641",0
"2477651",0
"2486887",0
"2488163",0
"2488485",0
"2505473",0
"2517325",0
"2521229",0
"2550987",0
"2581277",0
"2581435",0
"2581991",0
"2583495",0
"2584999",0
"2586387",0
"2586393",0
"2586923",0
"2598925",0
"2599495",0
"2613847",0
"2616745",0
"2632565",0
"2686887",0
"2716491",0
"2722331",0
"2735785",0
"2736071",0
"2770443",0
"2780465",0
"2950451",0
"2956383",0
"2969801",0
"2995275",0
"3002593",0
"3008731",0
"3051219",0
"3066029",0
"3070505",0
"3075017",0
"3155093",0
"3155157",0
"3159707",0
"3170239",0
"3184131",0
"3207209",0
"3220975",0
"3232831",0
"3236851",0
"3240681",0
"3246527",0
"3253693",0
"3285199",0
"3311603",0
"3314553",0
"3315333",0
"3322401",0
"3378817",0
"3389287",0
"3402179",0
"3406405",0
"3407323",0
"3426551",0
"3438539",0
"3453957",0
"3483917",0
"3506969",0
"3508639",0
"3513343",0
"3518583",0
"3552457",0
"3573165",0
"3579003",0
"3593377",0
"3593691",0
"3593991",0
"3595859",0
"3621863",0
"3653007",0
"3695133",0
"3705941",0
"3706299",0
"3715249",0
"3717031",0
"3734479",0
"3735787",0
"3742365",0
"3754419",0
"3754809",0
"3784129",0
"3787433",0
"3795695",0
"3824521",0
"3827323",0
"3852965",0
"3873183",0
"3910449",0
"3932567",0
"3967525",0
"3976679",0
"3996855",0
"3998811",0
"4031455",0
"4034147",0
"4039737",0
"4040839",0
"4052205",0
"4071663",0
"4082095",0
"4084949",0
"4085253",0
"4100859",0
"4101173",0
"4101329",0
"4101507",0
"4102149",0
"4102181",0
"4102259",0
"4102331",0
"4102397",0
"4102429",0
"4102693",0
"4102743",0
"4102891",0
"4102927",0
"4103047",0
"4103049",0
"4103269",0
"4103453",0
"4103489",0
"4103493",0
"4103517",0
"4103621",0
"4103667",0
"4103675",0
"4103825",0
"4103861",0
"4103971",0
"4104153",0
"4104417",0
"4104429",0
"4104467",0
"4104489",0
"4104493",0
"4104543",0
"4104555",0
"4104679",0
"4104803",0
"4104867",0
"4104887",0
"4104975",0
"4105131",0
"4105163",0
"4105221",0
"4105429",0
"4106127",0
"4106595",0
"4106601",0
"4106659",0
"4106719",0
"4106945",0
"4107057",0
"4107423",0
"4107425",0
"4107437",0
"4107761",0
"4111461",0
"4112067",0
"4158235",0
"4114601",0
"4123265",0
"4124697",0
"4130801",0
"4131357",0
"4136613",0
"4140225",0
"4144351",0
"4146641",0
"4147179",0
"4147975",0
"4148251",0
"4149207",0
"4151611",0
"4153127",0
"4156409",0
"4162119",0
"4165543",0
"4167385",0
"4169463",0
"4172083",0
"4172609",0
"4174279",0
"4178309",0
"4180915",0
"4181037",0
"4181077",0
"4181189",0
"4181547",0
"4181569",0
"4181657",0
"4181669",0
"4181727",0
"4181799",0
"4182061",0
"4182103",0
"4182125",0
"4182351",0
"4182511",0
"4182693",0
"4182851",0
"4183197",0
"4183215",0
"4183227",0
"4183243",0
"4183249",0
"4183295",0
"450343",0
"455857",0
"504221",0
"504709",0
"508349",0
"508441",0
"508837",0
"596313",0
"512161",0
"513835",0
"517603",NA
"520775",0
"521085",0
"535009",0
"547401",0
"560195",0
"562269",0
"562273",0
"562599",0
"566257",0
"566433",0
"573993",0
"576597",0
"578979",0
"581233",0
"588067",0
"591961",NA
"594711",0
"608143",0
"616479",0
"620679",0
"621499",0
"621661",0
"623589",0
"623909",0
"624003",0
"624221",0
"625243",0
"628837",0
"632887",0
"635261",0
"638225",0
"639429",0
"644617",0
"650597",0
"650675",0
"651975",0
"654313",0
"655549",0
"666607",0
"671259",0
"673757",0
"674323",0
"679317",0
"680047",0
"682719",0
"683843",0
"684505",0
"684639",0
"726903",0
"730229",0
"732731",0
"734651",0
"734929",0
"735933",0
"736777",0
"743271",0
"746199",0
"766275",0
"781845",0
"784117",0
"790903",0
"793197",0
"793517",0
"795523",0
"795649",0
"796381",0
"796849",0
"799501",0
"815077",0
"823813",0
"832317",0
"832641",0
"845593",0
"867893",0
"935097",0
"976171",0
"976577",0
"978461",0
"984553",0
"985301",0
"1006015",0
"1039097",0
"1063995",0
"1070813",0
"1071549",0
"1071795",0
"1111435",0
"1114583",0
"1143677",0
"1143705",0
"1175275",0
"1180881",0
"1199531",0
"1210439",0
"1225357",0
"1227079",0
"1227533",0
"1240407",0
"1254851",0
"1257625",0
"1267809",0
"1276159",0
"1280027",0
"1280401",0
"1281609",0
"1286267",0
"1304585",0
"1313947",0
"1314113",0
"1322685",0
"1327907",0
"1328395",0
"1337355",0
"1351053",0
"1368035",0
"1368433",0
"1370985",0
"1371281",0
"1383185",0
"1419837",0
"1433157",0
"1440295",0
"1440967",0
"1456189",0
"1460131",0
"1503013",0
"1507721",0
"1508451",0
"1511019",0
"1514973",0
"1516297",0
"1524131",0
"1524685",0
"1543965",0
"1545653",0
"1586511",0
"1617915",0
"1619965",0
"1620885",0
"1658945",0
"1664469",0
"1677715",0
"1677759",0
"1678211",0
"1678705",0
"1762753",0
"1782209",0
"1782327",0
"1782353",0
"1783071",0
"1793405",0
"1865807",0
"1878697",0
"1879285",0
"1904255",0
"1922623",0
"1922653",0
"1928427",0
"1932277",0
"1934263",0
"1934503",0
"1968637",0
"1971559",0
"1980503",0
"1988721",0
"1989013",0
"1997723",0
"2013729",0
"2022363",0
"2023509",0
"2025513",0
"2027007",0
"2028587",0
"2029779",0
"2030683",0
"2040267",0
"2044973",0
"2058319",0
"2099365",0
"2101367",0
"2131709",0
"2132397",0
"2132801",0
"2133001",0
"2133251",0
"2133283",0
"2134505",0
"2134707",0
"2134777",0
"2134795",0
"2141191",0
"2153789",0
"2160305",0
"2193237",0
"2199945",0
"2200409",0
"2202997",0
"2220167",0
"2224393",0
"2224867",0
"2229787",0
"2235617",0
"2239983",0
"2241177",0
"2243935",0
"2245829",0
"2255383",0
"2256539",0
"2266391",0
"2271761",0
"2273865",0
"2278013",0
"2281655",0
"2287681",0
"2289071",0
"2292689",0
"2305775",0
"2308573",0
"2310123",0
"2312795",0
"2314439",0
"2323405",0
"2324449",0
"2325995",0
"2326639",0
"2328247",0
"2331403",0
"2334231",0
"2335761",0
"2336747",0
"2337379",0
"2338289",0
"2338567",0
"2341017",0
"2343027",0
"2344243",0
"2348355",0
"2348813",0
"2349661",0
"2350311",0
"2351275",0
"2351589",0
"2364555",0
"2367897",0
"2372559",0
"2374955",0
"2376671",0
"2376759",0
"2385315",0
"2386993",0
"2392465",0
"2395411",0
"2403851",0
"2433783",0
"2487129",0
"2487255",0
"2487625",0
"2492287",0
"2520935",0
"2570855",0
"2581271",0
"2584425",0
"2585387",0
"2585567",0
"2586885",0
"2604805",0
"2635417",0
"2708521",0
"2777979",0
"2784917",0
"2875707",0
"2964701",0
"3003803",0
"3007097",0
"3012897",0
"3069509",0
"3070303",0
"3073679",0
"3081005",0
"3152137",0
"3152897",0
"3153603",0
"3155165",0
"3155625",0
"3173945",0
"3187913",0
"3213021",0
"3230409",0
"3235547",0
"3237013",0
"3253717",0
"3289375",0
"3291655",0
"3313831",0
"3380235",0
"3398935",0
"3417385",0
"3417799",0
"3436339",0
"3447691",0
"3452273",0
"3492617",0
"3546075",0
"3555617",0
"3557835",0
"3563523",0
"3578877",0
"3579075",0
"3593871",0
"3593965",0
"3595011",0
"3596859",0
"3610715",0
"3695071",0
"3696535",0
"3697191",0
"3716651",0
"3716803",0
"3720679",0
"3732921",0
"3746427",0
"3779543",0
"3914059",0
"3915707",0
"3926999",0
"3943831",0
"3943927",0
"3957823",0
"3978235",0
"3985973",0
"3991859",0
"4028607",0
"4034839",0
"4034965",0
"4068361",0
"4073047",0
"4080907",0
"4082023",0
"4085685",0
"4087611",0
"4099081",0
"4101651",0
"4101749",0
"4102235",0
"4102267",0
"4102269",0
"4102291",0
"4102315",0
"4102441",0
"4102449",0
"4102491",0
"4102657",0
"4102661",0
"4102667",0
"4102729",0
"4102791",0
"4103003",0
"4103305",0
"4103337",0
"4103423",0
"4103471",0
"4103615",0
"4103627",0
"4103745",0
"4103891",0
"4103985",0
"4104051",0
"4104121",0
"4104233",0
"4104243",0
"4104539",0
"4104805",0
"4104997",0
"4105401",0
"4106207",0
"4106307",0
"4106341",0
"4106441",0
"4106663",0
"4106843",0
"4106859",0
"4107395",0
"4107403",0
"4107457",0
"4117501",0
"4124949",0
"4125761",0
"4131191",0
"4132283",0
"4132395",0
"4134671",0
"4137299",0
"4140523",0
"4141795",0
"4144299",0
"4144961",0
"4145883",0
"4148583",0
"4152909",0
"4153031",0
"4154013",0
"4155301",0
"4157109",0
"4158773",0
"4159155",0
"4161343",0
"4161619",0
"4163485",0
"4165505",0
"4172751",0
"4175441",0
"4176501",0
"4180777",0
"4180785",0
"4181055",0
"4181209",0
"4181339",0
"4181349",0
"4181481",0
"4181571",0
"4181589",0
"4181625",0
"4181661",0
"4181897",0
"4182295",0
"4182385",0
"4182417",0
"4182471",0
"4182695",0
"4182845",0
"4182847",0
"4183055",0
"4183165",0
"4183169",0
"4183193",0
"4183255",0
"4183305",0
"4183327",0
"4183351",0
"4183455",0
"4183555",0
"4183557",0
"451647",0
"453905",0
"455127",0
"457711",0
"463329",0
"502877",0
"511297",0
"512045",0
"512659",0
"514277",0
"514703",0
"520425",0
"527143",0
"532939",0
"540411",0
"543773",0
"553541",0
"571491",0
"573267",NA
"581611",0
"581715",0
"592089",0
"592757",0
"611941",0
"612307",0
"613989",0
"614375",0
"620343",0
"629099",0
"630517",0
"630569",0
"631445",0
"632899",0
"639015",0
"640447",0
"644709",0
"647251",0
"649301",0
"651965",0
"657073",0
"657107",0
"659219",0
"661239",0
"661755",0
"665513",0
"666083",0
"666463",0
"668599",0
"673461",0
"673861",0
"673879",0
"681371",0
"685237",0
"731235",0
"732687",0
"736037",0
"736555",0
"738565",0
"739213",0
"739555",0
"743563",0
"787547",0
"788471",0
"789313",0
"789527",0
"791035",0
"793317",0
"793547",0
"795315",0
"795775",0
"796049",0
"797195",0
"797827",0
"798233",0
"799087",0
"820191",0
"825071",0
"827529",0
"842901",0
"852235",0
"859823",0
"865393",0
"889135",0
"921217",0
"945137",0
"950629",0
"995441",0
"1006017",0
"1007609",0
"1023337",0
"1038001",0
"1046067",0
"1052573",0
"1059265",0
"1069959",0
"1071651",0
"1086815",0
"1106273",0
"1119087",0
"1121245",0
"1122749",0
"1153667",0
"1158013",0
"1201085",0
"1232881",0
"1241117",0
"1242965",0
"1280649",0
"1280767",0
"1330211",0
"1334433",0
"1371289",0
"1376465",0
"1412435",0
"1437391",0
"1448247",0
"1453229",0
"1453853",0
"1461219",0
"1479483",0
"1484931",0
"1486035",0
"1493451",0
"1497987",0
"1527923",0
"1534503",0
"1570287",0
"1572167",0
"1587755",0
"1621313",0
"1650005",0
"1658461",0
"1677649",0
"1706855",0
"1760567",0
"1763547",0
"1768865",0
"1810679",0
"1816205",0
"1857477",0
"1860399",0
"1872867",0
"1873345",0
"1905315",0
"1941161",0
"1951505",0
"1963877",0
"1964863",0
"1965905",0
"1967293",0
"1970769",0
"1976783",0
"1982145",0
"1984471",0
"2003417",0
"2004605",0
"2005333",0
"2011733",0
"2012691",0
"2016121",0
"2016331",0
"2020731",0
"2021797",0
"2028891",0
"2030351",0
"2032001",0
"2057211",0
"2057331",0
"2061475",0
"2085547",0
"2095435",0
"2099323",0
"2112841",0
"2120183",0
"2124911",0
"2125247",0
"2126183",0
"2131401",0
"2131649",0
"2131907",0
"2133197",0
"2133317",0
"2133519",0
"2133589",0
"2134407",0
"2134725",0
"2144353",0
"2156879",0
"2179993",0
"2190917",0
"2210013",0
"2220351",0
"2224591",0
"2227469",0
"2228351",0
"2230403",0
"2231707",0
"2237313",0
"2241115",0
"2244337",0
"2244905",0
"2246271",0
"2250089",0
"2252653",0
"2260383",0
"2267715",0
"2268049",0
"2272945",0
"2279209",0
"2291623",0
"2294185",0
"2299343",0
"2299729",0
"2303309",0
"2304707",0
"2309755",0
"2310299",0
"2314709",0
"2321315",0
"2321525",0
"2327595",0
"2328305",0
"2332015",0
"2334843",0
"2335531",0
"2336337",0
"2336389",0
"2337043",0
"2338629",0
"2339065",0
"2339071",0
"2339159",0
"2348609",0
"2349035",0
"2349757",0
"2366791",0
"2372253",0
"2378613",0
"2381723",0
"2385789",0
"2396281",0
"2404103",0
"2405701",0
"2409305",0
"2414425",0
"2418483",0
"2418969",0
"2420969",0
"2445299",0
"2484187",0
"2486955",0
"2487701",0
"2487975",0
"2488011",0
"2488253",0
"2520457",0
"2547973",0
"2581075",0
"2581369",0
"2582519",0
"2582825",0
"2583343",0
"2585551",0
"2586621",0
"2586627",0
"2608181",0
"2674975",0
"2682115",0
"2691763",0
"2791983",0
"2795403",0
"2818349",0
"2963761",0
"2984749",0
"3003063",0
"3006443",0
"3011927",0
"3046823",0
"3050851",0
"3127981",0
"3134503",0
"3157225",0
"3168463",0
"3176521",0
"3178353",0
"3187111",0
"3211721",0
"3239891",0
"3253895",0
"3280661",0
"3290929",0
"3296491",0
"3299991",0
"3317403",0
"3328651",0
"3333275",0
"3365921",0
"3375825",0
"3380109",0
"3381429",0
"3407339",0
"3420865",0
"3433117",0
"3439047",0
"3440851",0
"3457511",0
"3498385",0
"3508547",0
"3519839",0
"3532885",0
"3562485",0
"3586477",0
"3594231",0
"3595819",0
"3596189",0
"3596945",0
"3604859",0
"3625829",0
"3645733",0
"3696683",0
"3698853",0
"3717019",0
"3731397",0
"3740351",0
"3743275",0
"3755923",0
"3767089",0
"3826095",0
"3885257",0
"3904053",0
"3928365",0
"3934609",0
"3944003",0
"3944121",0
"3948143",0
"3956701",0
"3962327",0
"3964127",0
"3965481",0
"3978315",0
"3985489",0
"3997571",0
"3999019",0
"4017921",0
"4021431",0
"4041913",0
"4052417",0
"4059219",0
"4081521",0
"4090649",0
"4101199",0
"4101465",0
"4101597",0
"4102137",0
"4102233",0
"4102247",0
"4102253",0
"4102255",0
"4102307",0
"4102311",0
"4102445",0
"4102527",0
"4102605",0
"4102687",0
"4102711",0
"4102799",0
"4102965",0
"4103023",0
"4103051",0
"4103079",0
"4103095",0
"4103103",0
"4103227",0
"4103235",0
"4103237",0
"4103439",0
"4103441",0
"4103535",0
"4103569",0
"4103597",0
"4103643",0
"4103671",0
"4103817",0
"4104095",0
"4104113",0
"4104119",0
"4104123",0
"4104149",0
"4104183",0
"4104315",0
"4104397",0
"4104401",0
"4104535",0
"4104719",0
"4104879",0
"4105003",0
"4105053",0
"4105151",0
"4105201",0
"4105241",0
"4105383",0
"4105557",0
"4105953",0
"4106013",0
"4106053",0
"4106223",0
"4106327",0
"4106447",0
"4106727",0
"4106949",0
"4106979",0
"4107539",0
"4109177",0
"4109741",0
"4110281",0
"4112549",0
"4113379",0
"4114251",0
"4116361",0
"4117075",0
"4119045",0
"4121243",0
"4122919",0
"4124041",0
"4126835",0
"4131527",0
"4133935",0
"4134289",0
"4136843",0
"4139461",0
"4144747",0
"4148437",0
"4148789",0
"4152451",0
"4153565",0
"4154939",0
"4154977",0
"4156443",0
"4158667",0
"4161181",0
"4162805",0
"4162891",0
"4163007",0
"4163959",0
"4165145",0
"4169731",0
"4170211",0
"4170279",0
"4170543",0
"4173389",0
"4178187",0
"4180943",0
"4180961",0
"4180993",0
"4180995",0
"4181239",0
"4181247",0
"4181295",0
"4181363",0
"4181367",0
"4181513",0
"4181613",0
"4181743",0
"4181985",0
"4182053",0
"4182361",0
"4182459",0
"4182479",0
"4182599",0
"4182629",0
"4182741",0
"4182817",0
"4182825",0
"4183009",0
"4183057",0
"4183085",0
"4183099",0
"4183103",0
"4183121",0
"4183123",0
"4183471",0
"450219",0
"463717",0
"463889",0
"501081",0
"501941",0
"504237",0
"514889",0
"519279",0
"524139",0
"552453",0
"558795",0
"560407",0
"564017",0
"567145",0
"568471",0
"577201",0
"578341",0
"581827",0
"588881",0
"592157",0
"597861",0
"603209",0
"613109",0
"614193",0
"621147",0
"622473",0
"624987",0
"628327",0
"640181",0
"643851",0
"645129",0
"646675",0
"647381",0
"653243",0
"656175",0
"656773",0
"659095",0
"659543",0
"663157",0
"665989",0
"669713",0
"675283",0
"675821",0
"676989",0
"680673",0
"700073",0
"708623",0
"722575",0
"724763",0
"729827",0
"733947",0
"736101",0
"736207",0
"737069",0
"738061",0
"738577",0
"738737",0
"739495",0
"746367",0
"788401",0
"788799",0
"790609",0
"793585",0
"795217",0
"795465",0
"795541",0
"795761",0
"796355",0
"796389",0
"796767",0
"797665",0
"811325",0
"811503",0
"812865",0
"824881",0
"835877",0
"864947",0
"918257",0
"918447",0
"938317",0
"940537",0
"976441",0
"1004329",0
"1037931",0
"1043687",0
"1056957",0
"1077427",0
"1087405",0
"1087655",0
"1132121",0
"1143141",0
"1176861",0
"1182873",0
"1203043",0
"1245107",0
"1281577",0
"1311207",0
"1315257",0
"1327185",0
"1328939",0
"1329369",0
"1345889",0
"1347099",0
"1355065",0
"1362601",0
"1379183",0
"1412817",0
"1448947",0
"1460713",0
"1465003",0
"1467425",0
"1484445",0
"1511239",0
"1521179",0
"1607711",0
"1623413",0
"1632405",0
"1645217",0
"1657931",0
"1678621",0
"1691021",0
"1737255",0
"1740013",0
"1742303",0
"1742441",0
"1782025",0
"1782097",0
"1782693",0
"1801415",0
"1805687",0
"1837827",0
"1906037",0
"1907637",0
"1943199",0
"1965351",0
"1967405",0
"1977931",0
"1979257",0
"1983351",0
"2008091",0
"2013227",0
"2018477",0
"2019041",0
"2022047",0
"2029547",0
"2029721",0
"2031141",0
"2031489",0
"2033407",0
"2033939",0
"2099067",0
"2124107",0
"2124755",0
"2131781",0
"2132501",0
"2133777",0
"2144801",0
"2184131",0
"2185439",0
"2220195",0
"2224993",0
"2231477",0
"2231501",0
"2237805",0
"2266027",0
"2271217",0
"2272217",0
"2273923",0
"2275967",0
"2282037",0
"2284781",0
"2294297",0
"2298267",0
"2300935",0
"2302157",0
"2325079",0
"2325143",0
"2328545",0
"2330429",0
"2335565",0
"2337481",0
"2338033",0
"2343495",0
"2348905",0
"2348979",0
"2349199",0
"2349221",0
"2350203",0
"2351227",0
"2351323",0
"2367837",0
"2374663",0
"2382501",0
"2384825",0
"2384839",0
"2386265",0
"2386749",0
"2389941",0
"2391901",0
"2392121",0
"2395335",0
"2396219",0
"2399483",0
"2403609",0
"2416923",0
"2423787",0
"2424391",0
"2425301",0
"2436331",0
"2447809",0
"2448043",0
"2456845",0
"2463763",0
"2487045",0
"2487757",0
"2488205",0
"2489473",0
"2491757",0
"2492225",0
"2498215",0
"2506781",0
"2525373",0
"2525779",0
"2582797",0
"2583133",0
"2584131",0
"2584581",0
"2584609",0
"2585721",0
"2586117",0
"2660349",0
"2820951",0
"2822031",0
"2852063",0
"2875113",0
"2934253",0
"2952057",0
"2961123",0
"2963337",0
"2974755",0
"2992673",0
"3068939",0
"3091389",0
"3105099",0
"3128165",0
"3140401",0
"3152817",0
"3154301",0
"3171865",0
"3179579",0
"3181245",0
"3193461",0
"3237465",0
"3244745",0
"3251353",0
"3274137",0
"3288503",0
"3300489",0
"3310593",0
"3323489",0
"3369081",0
"3399433",0
"3405569",0
"3406973",0
"3434173",0
"3441907",0
"3442287",0
"3462633",0
"3504917",0
"3508739",0
"3533177",0
"3562391",0
"3569127",0
"3579043",0
"3593701",0
"3595247",0
"3596341",0
"3596719",0
"3597417",0
"3625609",0
"3626323",1
"3695405",0
"3698169",0
"3710113",0
"3720373",0
"3723527",0
"3768845",0
"3828569",0
"3861849",0
"3870115",0
"3943473",0
"3943571",0
"3944015",0
"3962579",0
"3995239",0
"4012969",0
"4021213",0
"4021223",0
"4035101",0
"4035751",0
"4035811",0
"4036045",0
"4038075",0
"4048905",0
"4050775",0
"4055979",0
"4062951",0
"4070811",0
"4073735",0
"4082293",0
"4093401",0
"4094813",0
"4101257",0
"4101307",0
"4101687",0
"4102001",0
"4102163",0
"4102183",0
"4102189",0
"4102217",0
"4102341",0
"4102351",0
"4102453",0
"4102533",0
"4102637",0
"4102689",0
"4102723",0
"4102879",0
"4102953",0
"4103019",0
"4103043",0
"4103053",0
"4103089",0
"4103121",0
"4103187",0
"4103257",0
"4103461",0
"4103611",0
"4103617",0
"4103639",0
"4103701",0
"4103833",0
"4104079",0
"4104109",0
"4104133",0
"4104247",0
"4104293",0
"4104347",0
"4104561",0
"4104641",0
"4104663",0
"4104817",0
"4104851",0
"4104895",0
"4104915",0
"4104925",0
"4106429",0
"4106509",0
"4106777",0
"4106833",0
"4106915",0
"4106937",0
"4107355",0
"4107419",0
"4108073",0
"4109153",0
"4109213",0
"4110619",0
"4110725",0
"4114477",0
"4115637",0
"4120179",0
"4120477",0
"4121131",0
"4131123",0
"4132781",0
"4133943",0
"4134187",0
"4138089",0
"4142761",0
"4146549",0
"4147469",0
"4151865",0
"4155271",0
"4160115",0
"4160621",0
"4161271",0
"4162365",0
"4163895",0
"4164565",0
"4167363",0
"4174137",0
"4180211",0
"4180775",0
"4180917",0
"4180987",0
"4181011",0
"4181237",0
"4181405",0
"4181427",0
"4181445",0
"4181467",0
"4181483",0
"4181729",0
"4182009",0
"4182071",0
"4182201",0
"4182449",0
"4182575",0
"4182617",0
"4182789",0
"4182865",0
"4182869",0
"4182929",0
"4183005",0
"4183029",0
"4183091",0
"4183263",0
"4183349",0
"455393",0
"457891",0
"459199",0
"461621",0
"507061",0
"508639",0
"521077",0
"524293",0
"527911",0
"544559",0
"553543",0
"561775",0
"562139",0
"564513",0
"566505",0
"570369",0
"572869",0
"574943",0
"578535",0
"581815",0
"596045",0
"596437",0
"597201",0
"603481",0
"613139",0
"616355",0
"621093",0
"622661",0
"623725",0
"624731",0
"626585",0
"641237",0
"644165",0
"651483",0
"654453",0
"658857",0
"659303",0
"660115",0
"663615",0
"668015",0
"670221",0
"673405",0
"674153",0
"676173",0
"678561",0
"680745",0
"684633",0
"700199",0
"700279",0
"700321",0
"730189",0
"737159",0
"737715",0
"738625",0
"739071",0
"739653",0
"779051",0
"788253",0
"789621",0
"789843",0
"790409",0
"791937",0
"793749",0
"794423",0
"794817",0
"795859",0
"796549",0
"796949",0
"798949",0
"811645",0
"827743",0
"836675",0
"852167",0
"855095",0
"860817",0
"861059",0
"867937",0
"897595",0
"916937",0
"921863",0
"951213",0
"958055",0
"972003",0
"993197",0
"1003449",0
"1004979",0
"1007585",0
"1046453",0
"1059411",0
"1064795",0
"1071883",0
"1090983",0
"1123803",0
"1134795",0
"1141801",0
"1141951",0
"1152463",0
"1152617",0
"1191245",0
"1205595",0
"1231311",0
"1279853",0
"1305587",0
"1305987",0
"1314845",0
"1319105",0
"1333959",0
"1340623",0
"1354801",0
"1358567",0
"1388105",0
"1426777",0
"1427103",0
"1449135",0
"1450629",0
"1450837",0
"1451161",0
"1455513",0
"1464613",0
"1467701",0
"1472577",0
"1475365",0
"1750453",0
"1504137",0
"1520501",0
"1525403",0
"1525879",0
"1555395",0
"1573791",0
"1573859",0
"1596339",0
"1608041",0
"1620905",1
"1626619",0
"1661821",0
"1671643",0
"1678671",0
"1683261",0
"1690423",0
"1702847",0
"1705035",0
"1706311",0
"1716957",0
"1783909",0
"1784241",0
"1806617",0
"1813979",0
"1852263",0
"1861035",0
"1865741",0
"1883241",0
"1888351",0
"1914913",0
"1915121",0
"1927459",0
"1964631",0
"1969649",0
"1970119",0
"1988781",0
"1992099",0
"2007499",0
"2008973",0
"2016841",0
"2020917",0
"2024777",0
"2025787",0
"2039339",0
"2041299",0
"2041371",0
"2043193",0
"2047067",0
"2060735",0
"2104853",0
"2124525",0
"2126815",0
"2131919",0
"2131967",0
"2131991",0
"2132403",0
"2132533",0
"2133277",0
"2135007",0
"2187595",0
"2193847",0
"2211159",0
"2214999",0
"2224757",0
"2225511",0
"2227207",0
"2234231",0
"2242567",0
"2247389",0
"2251257",0
"2256729",0
"2257947",0
"2259545",0
"2275693",0
"2276147",0
"2277187",0
"2277529",0
"2282069",0
"2286601",0
"2302905",0
"2303469",0
"2310287",0
"2314223",0
"2323703",0
"2326099",0
"2327361",0
"2328705",0
"2330213",0
"2331419",0
"2340125",0
"2340275",0
"2347437",0
"2348111",0
"2348899",0
"2348965",0
"2349527",0
"2349707",0
"2350183",0
"2350225",0
"2352049",0
"2353647",0
"2359803",0
"2359891",0
"2377003",0
"2377677",0
"2378445",0
"2379255",0
"2380835",0
"2381423",0
"2385037",0
"2394147",0
"2402969",0
"2407495",0
"2418307",0
"2422749",0
"2435659",0
"2445459",0
"2447077",0
"2470723",0
"2484073",0
"2486933",0
"2487007",0
